# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,1.525593867854029728e+00
7.811706625951745156e-03,2.859681591171018278e-01
1.389139705019461560e-02,3.216234271203112782e-01
2.470278535103651030e-02,5.425864326572926721e-01
4.392845456035934792e-02,9.662094496408855093e-01
7.811706625951746197e-02,1.029485372821566491e+00
1.389139705019461490e-01,1.173925508989136057e+00
2.470278535103651030e-01,1.076129758103630207e+00
4.392845456035935348e-01,8.899297562481842672e-01
7.811706625951745364e-01,1.043783780777421732e+00
