# pos_1,concentration
1.389139705019461386e-03,4.020292839003892227e-01
2.470278535103650856e-03,2.260776802738718727e-01
4.392845456035934966e-03,1.144195400890522407e+00
7.811706625951745156e-03,7.864124375720299431e-01
1.389139705019461560e-02,8.040585678007781123e-01
2.470278535103651030e-02,9.495262571502622873e-01
4.392845456035934792e-02,9.026430384803008078e-01
7.811706625951746197e-02,9.579933330422910620e-01
1.389139705019461490e-01,9.809514527169493903e-01
2.470278535103651030e-01,1.012828007626946025e+00
4.392845456035935348e-01,1.010705937453294956e+00
7.811706625951745364e-01,1.015186964865711472e+00
