# pos_1,concentration
1.389139705019461386e-03,2.008261318139487273e+00
2.470278535103650856e-03,9.034626647768608798e-01
4.392845456035934966e-03,8.890951862985921883e-01
7.811706625951745156e-03,9.285249355265197124e-01
1.389139705019461560e-02,8.434697536185844502e-01
2.470278535103651030e-02,8.582895315380182355e-01
4.392845456035934792e-02,1.092316943166841581e+00
7.811706625951746197e-02,1.064232426103472573e+00
1.389139705019461490e-01,1.024213272251138118e+00
2.470278535103651030e-01,1.052534004465043083e+00
4.392845456035935348e-01,9.284694016918155768e-01
7.811706625951745364e-01,1.017091929376741755e+00
