# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,5.085312892846766131e-01
7.811706625951745156e-03,1.143872636468407311e+00
1.389139705019461560e-02,6.432468542406225565e-01
2.470278535103651030e-02,9.043107210954878239e-01
4.392845456035934792e-02,1.118768836426288438e+00
7.811706625951746197e-02,1.172469452380117350e+00
1.389139705019461490e-01,1.061357309497027224e+00
2.470278535103651030e-01,1.058043543681720600e+00
4.392845456035935348e-01,9.204416336052648751e-01
7.811706625951745364e-01,1.009467601683369464e+00
