# pos_1,average_velocity_axis
1.389139705019461386e-03,4.902620107506407143e-02
2.470278535103650856e-03,5.141034835989168744e-02
4.392845456035934966e-03,5.568823484733994439e-02
7.811706625951745156e-03,6.277725430755841385e-02
1.389139705019461560e-02,7.498930779479985598e-02
2.470278535103651030e-02,8.066417098378929340e-02
4.392845456035934792e-02,7.903743557220022087e-02
7.811706625951746197e-02,7.840521834190183892e-02
1.389139705019461490e-01,7.540521181989864874e-02
2.470278535103651030e-01,7.247848061825462596e-02
4.392845456035935348e-01,6.827787374295939127e-02
7.811706625951745364e-01,6.298925413939493456e-02
