# pos_1,average_velocity_axis
1.389139705019461386e-03,1.921493899204251565e-01
2.470278535103650856e-03,1.973717844908138286e-01
4.392845456035934966e-03,2.045187893699669801e-01
7.811706625951745156e-03,2.146990026425711906e-01
1.389139705019461560e-02,2.131269911211110257e-01
2.470278535103651030e-02,2.017589458527856705e-01
4.392845456035934792e-02,1.880920051061416576e-01
7.811706625951746197e-02,1.856527241378052029e-01
1.389139705019461490e-01,1.837859187152530716e-01
2.470278535103651030e-01,1.818551974094219925e-01
4.392845456035935348e-01,1.747087437313732394e-01
7.811706625951745364e-01,1.589778074755144321e-01
