# pos_1,average_velocity_axis
1.389139705019461386e-03,1.935344351722585177e-01
2.470278535103650856e-03,1.974169878986628823e-01
4.392845456035934966e-03,2.066344631015188393e-01
7.811706625951745156e-03,2.165795632825230077e-01
1.389139705019461560e-02,2.162005706977690178e-01
2.470278535103651030e-02,2.079741951652152310e-01
4.392845456035934792e-02,1.982308397284827661e-01
7.811706625951746197e-02,1.950081680557514963e-01
1.389139705019461490e-01,1.935247666985574488e-01
2.470278535103651030e-01,1.859542566055457091e-01
4.392845456035935348e-01,1.811513579334501911e-01
7.811706625951745364e-01,1.678467818327935845e-01
