# pos_1,average_velocity_axis
1.389139705019461386e-03,7.950309905921288944e-01
2.470278535103650856e-03,7.990131596798287772e-01
4.392845456035934966e-03,8.026478512730700343e-01
7.811706625951745156e-03,8.089850406980996222e-01
1.389139705019461560e-02,8.043130218511268525e-01
2.470278535103651030e-02,8.049443866943857273e-01
4.392845456035934792e-02,7.994116081876044833e-01
7.811706625951746197e-02,7.929566018109563963e-01
1.389139705019461490e-01,7.905888037334988239e-01
2.470278535103651030e-01,7.895452082901668334e-01
4.392845456035935348e-01,7.837560071917080151e-01
7.811706625951745364e-01,7.744391059187348825e-01
