# pos_1,average_velocity_axis
1.389139705019461386e-03,4.645664422960774087e-02
2.470278535103650856e-03,4.946735746116366628e-02
4.392845456035934966e-03,5.589803459890776982e-02
7.811706625951745156e-03,6.426431165026959269e-02
1.389139705019461560e-02,7.334658540598305854e-02
2.470278535103651030e-02,7.573023982251821107e-02
4.392845456035934792e-02,7.353557854634004687e-02
7.811706625951746197e-02,7.185148407015116978e-02
1.389139705019461490e-01,6.941683410358689965e-02
2.470278535103651030e-01,6.705125488168821313e-02
4.392845456035935348e-01,6.359496322992265471e-02
7.811706625951745364e-01,5.671354404124681614e-02
