# pos_1,average_velocity_axis
1.389139705019461386e-03,1.985947706371095356e-01
2.470278535103650856e-03,2.017623635593841502e-01
4.392845456035934966e-03,2.070516866218360952e-01
7.811706625951745156e-03,2.129058918614913087e-01
1.389139705019461560e-02,2.274069371115414462e-01
2.470278535103651030e-02,2.349518924392728636e-01
4.392845456035934792e-02,2.268989789768179888e-01
7.811706625951746197e-02,2.218405935986063893e-01
1.389139705019461490e-01,2.211733877182372465e-01
2.470278535103651030e-01,2.176369789179121439e-01
4.392845456035935348e-01,2.118647718922036793e-01
7.811706625951745364e-01,2.010731830874220027e-01
