# pos_1,average_velocity_axis
1.389139705019461386e-03,9.849786032665440449e-02
2.470278535103650856e-03,1.020042053618359368e-01
4.392845456035934966e-03,1.081083562199988829e-01
7.811706625951745156e-03,1.176297742718758338e-01
1.389139705019461560e-02,1.261695630718528416e-01
2.470278535103651030e-02,1.330709796499709441e-01
4.392845456035934792e-02,1.327529296019904215e-01
7.811706625951746197e-02,1.279304876742983488e-01
1.389139705019461490e-01,1.267551709936148019e-01
2.470278535103651030e-01,1.229601459615876635e-01
4.392845456035935348e-01,1.176469139185916252e-01
7.811706625951745364e-01,1.089781839525130469e-01
