# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,2.290612121649767907e+00
1.389139705019461560e-02,9.660793919892056714e-01
2.470278535103651030e-02,4.527219712752473257e-01
4.392845456035934792e-02,1.069253947732780485e+00
7.811706625951746197e-02,1.030775454742395514e+00
1.389139705019461490e-01,9.016740991899252489e-01
2.470278535103651030e-01,1.032206094507563732e+00
4.392845456035935348e-01,1.094712375059751608e+00
7.811706625951745364e-01,9.649203562449647498e-01
