# pos_1,average_velocity_axis
1.389139705019461386e-03,6.901124260355036011e-01
2.470278535103650856e-03,7.014489510489471114e-01
4.392845456035934966e-03,7.704765478424061564e-01
7.811706625951745156e-03,7.757792099792070184e-01
1.389139705019461560e-02,6.947466794075478624e-01
2.470278535103651030e-02,5.541977513698136404e-01
4.392845456035934792e-02,5.062957695182960238e-01
7.811706625951746197e-02,5.151202431730146358e-01
1.389139705019461490e-01,5.196546102903725206e-01
2.470278535103651030e-01,5.097718668301096656e-01
4.392845456035935348e-01,5.151401549859748741e-01
7.811706625951745364e-01,5.106319310920707233e-01
