# pos_1,average_velocity_axis
1.389139705019461386e-03,1.002332695394492212e-01
2.470278535103650856e-03,1.015754991851716971e-01
4.392845456035934966e-03,1.040161064273211200e-01
7.811706625951745156e-03,1.038425678905451205e-01
1.389139705019461560e-02,1.132344402540510914e-01
2.470278535103651030e-02,1.182733770803457291e-01
4.392845456035934792e-02,1.185810756795788873e-01
7.811706625951746197e-02,1.156012829521966823e-01
1.389139705019461490e-01,1.161785530722320436e-01
2.470278535103651030e-01,1.146006533181136711e-01
4.392845456035935348e-01,1.120988540053930310e-01
7.811706625951745364e-01,1.093270883191957976e-01
