# pos_1,concentration
1.389139705019461386e-03,6.028552977849439554e-01
2.470278535103650856e-03,5.650174117573464327e-01
4.392845456035934966e-03,1.175610768308015031e+00
7.811706625951745156e-03,8.040338724628868228e-01
1.389139705019461560e-02,1.024854006234404480e+00
2.470278535103651030e-02,9.492292517523422957e-01
4.392845456035934792e-02,9.881485106588988598e-01
7.811706625951746197e-02,1.043457292262946368e+00
1.389139705019461490e-01,9.494970940112865687e-01
2.470278535103651030e-01,9.757850701049373132e-01
4.392845456035935348e-01,1.010707528104809683e+00
7.811706625951745364e-01,1.013440027690998724e+00
