# pos_1,average_velocity_axis
1.389139705019461386e-03,2.009104760900511377e-01
2.470278535103650856e-03,2.018817418213971482e-01
4.392845456035934966e-03,2.058430819530774059e-01
7.811706625951745156e-03,2.081845618729096792e-01
1.389139705019461560e-02,2.207330906204145460e-01
2.470278535103651030e-02,2.283670487808495408e-01
4.392845456035934792e-02,2.265884120672814750e-01
7.811706625951746197e-02,2.265269289372620620e-01
1.389139705019461490e-01,2.230175035755478097e-01
2.470278535103651030e-01,2.193985703146975608e-01
4.392845456035935348e-01,2.152249992608864793e-01
7.811706625951745364e-01,2.084751237525832024e-01
