# pos_1,concentration
1.389139705019461386e-03,1.297864233682468615e+01
2.470278535103650856e-03,3.649213465430780179e+00
4.392845456035934966e-03,2.052103536052811261e+00
7.811706625951745156e-03,1.153982621891739058e+00
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,7.298426930861562356e-01
4.392845456035934792e-02,1.436472475236967528e+00
7.811706625951746197e-02,1.384779146270087136e+00
1.389139705019461490e-01,1.103184598630097879e+00
2.470278535103651030e-01,1.313716847555081335e+00
4.392845456035935348e-01,9.029255558632370837e-01
7.811706625951745364e-01,8.654869664188044043e-01
