# pos_1,concentration
1.389139705019461386e-03,1.207221037906962557e+00
2.470278535103650856e-03,1.131450463757116331e+00
4.392845456035934966e-03,5.090090825411294206e-01
7.811706625951745156e-03,4.293552630151538652e-01
1.389139705019461560e-02,8.852954277984389497e-01
2.470278535103651030e-02,5.204672133282737256e-01
4.392845456035934792e-02,1.068919073336371817e+00
7.811706625951746197e-02,1.102011841738894882e+00
1.389139705019461490e-01,1.162956266517040316e+00
2.470278535103651030e-01,1.079403742424289270e+00
4.392845456035935348e-01,1.051103755447432508e+00
7.811706625951745364e-01,9.302697365328332912e-01
