# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,2.120095561594202982e-01,1.784464651614688785e-02
6.899999999999999467e-01,2.157968891530797073e-01,1.484895357337428189e-02
1.034999999999999920e+00,2.163754227053140133e-01,1.369335444396861494e-02
1.379999999999999893e+00,2.181454257246376871e-01,1.227770267144021911e-02
1.721999999999999975e+00,2.166159353222996409e-01,1.143761815555920450e-02
2.067000000000000171e+00,2.178905323990081855e-01,1.061463606972137992e-02
2.411999999999999922e+00,2.168778628828513799e-01,1.010845797768572356e-02
2.757000000000000117e+00,2.169241440821091660e-01,9.456439026760979361e-03
3.101999999999999869e+00,2.167330955834945172e-01,8.872183766119479120e-03
3.447000000000000064e+00,2.164530524731650696e-01,8.449800993891304693e-03
3.791999999999999815e+00,2.153927117842662220e-01,8.136169877073591225e-03
4.136999999999999567e+00,2.140114045598410786e-01,7.961857136494464304e-03
4.482000000000000206e+00,2.126754764282825505e-01,7.724360661440063738e-03
4.826999999999999957e+00,2.127303520156800243e-01,7.520761966591881995e-03
5.168999999999999595e+00,2.132851014612352492e-01,7.294429525877947802e-03
5.514000000000000234e+00,2.136357799110786271e-01,7.091047894607572545e-03
5.858999999999999986e+00,2.144106136126045503e-01,6.936808066684639618e-03
6.203999999999999737e+00,2.149098193957527658e-01,6.745488507831622245e-03
6.549000000000000377e+00,2.141768047841273170e-01,6.653755377552351274e-03
6.894000000000000128e+00,2.140712710724452239e-01,6.627633871380755708e-03
7.238999999999999879e+00,2.141667310153767545e-01,6.605241344365794104e-03
7.583999999999999631e+00,2.148078873388877819e-01,6.575429945712162917e-03
7.929000000000000270e+00,2.151071414319664921e-01,6.546865653905264808e-03
8.273999999999999133e+00,2.155118537738699991e-01,6.512130391814346247e-03
8.615999999999999659e+00,2.161659462591399850e-01,6.485087822137062911e-03
8.961000000000000298e+00,2.166818181520965836e-01,6.418798024652014669e-03
9.305999999999999162e+00,2.167681615859392008e-01,6.327790870619336844e-03
9.650999999999999801e+00,2.168782125071236355e-01,6.181996395763124028e-03
9.996000000000000441e+00,2.170215701514981166e-01,6.085423504144879016e-03
