# time,average_velocity_axis_0_t_inf,95CLI,vs,surftimeconst
9.996000000000000441e+00,-1.801698990142932416e-02,6.326020806932369789e-03,1.000000000000000000e+00,-8.000000000000000000e+00
9.996000000000000441e+00,-2.756776255424044780e-02,6.344194748554545654e-03,1.000000000000000000e+00,-7.000000000000000000e+00
9.996000000000000441e+00,-3.826275646977540801e-02,6.562626274727635829e-03,1.000000000000000000e+00,-6.000000000000000000e+00
9.996000000000000441e+00,-4.427342333417742110e-02,6.478068757578443575e-03,1.000000000000000000e+00,-5.000000000000000000e+00
9.996000000000000441e+00,-4.882129082101590439e-02,6.217650292220705012e-03,1.000000000000000000e+00,-4.000000000000000000e+00
9.996000000000000441e+00,-3.570241455957383347e-02,5.941589127885974972e-03,1.000000000000000000e+00,-3.000000000000000000e+00
9.996000000000000441e+00,-4.152741272290165833e-03,6.153019181239561576e-03,1.000000000000000000e+00,-2.000000000000000000e+00
9.996000000000000441e+00,7.335008417429471350e-02,6.295832283601241787e-03,1.000000000000000000e+00,-1.000000000000000000e+00
9.996000000000000441e+00,2.143617963787077252e-01,6.141887768154319187e-03,1.000000000000000000e+00,0.000000000000000000e+00
