# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,2.110076341711956682e-01,1.697910315455445143e-02
6.899999999999999467e-01,2.111034717504529090e-01,1.457447372740757439e-02
1.034999999999999920e+00,2.137926253019323819e-01,1.378421847656284387e-02
1.379999999999999893e+00,2.175295396003170401e-01,1.273622679844906014e-02
1.721999999999999975e+00,2.173952027076074267e-01,1.202604572411634758e-02
2.067000000000000171e+00,2.167119594180877962e-01,1.131277409482614113e-02
2.411999999999999922e+00,2.174808384023891039e-01,1.086621979250408480e-02
2.757000000000000117e+00,2.170509342695864929e-01,1.037723943104630099e-02
3.101999999999999869e+00,2.160104497224573095e-01,9.836396576402645087e-03
3.447000000000000064e+00,2.142550369320242176e-01,9.448520467196406744e-03
3.791999999999999815e+00,2.141255639957476420e-01,9.124159779906196657e-03
4.136999999999999567e+00,2.135462364692863324e-01,8.802976683360750482e-03
4.482000000000000206e+00,2.125390699081046164e-01,8.431264076451349537e-03
4.826999999999999957e+00,2.130196174351305372e-01,8.186296727449311750e-03
5.168999999999999595e+00,2.132532886483725354e-01,7.916616807870417716e-03
5.514000000000000234e+00,2.124957675207426455e-01,7.654381088501731149e-03
5.858999999999999986e+00,2.121469364039298422e-01,7.417736675066981776e-03
6.203999999999999737e+00,2.121656189555125582e-01,7.162202798606138142e-03
6.549000000000000377e+00,2.120234173693025526e-01,7.054366428990055567e-03
6.894000000000000128e+00,2.126127993431788654e-01,7.009911581704016299e-03
7.238999999999999879e+00,2.136166629973062503e-01,6.936886455480135993e-03
7.583999999999999631e+00,2.145278952554308394e-01,6.797769067710532874e-03
7.929000000000000270e+00,2.151762708244655542e-01,6.700831313431787443e-03
8.273999999999999133e+00,2.155278212907149049e-01,6.619356461379477009e-03
8.615999999999999659e+00,2.157205008079082775e-01,6.599399957188222497e-03
8.961000000000000298e+00,2.155487395249204852e-01,6.532088775169480818e-03
9.305999999999999162e+00,2.150061706241269410e-01,6.393461618809285520e-03
9.650999999999999801e+00,2.145227322217257426e-01,6.269566328231291827e-03
9.996000000000000441e+00,2.143617963787077252e-01,6.141887768154319187e-03
