# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,2.173114158740942214e-01,1.811810469965777909e-02
6.899999999999999467e-01,2.172192892323369651e-01,1.508511444946398529e-02
1.034999999999999920e+00,2.185523522418478526e-01,1.429763143290972531e-02
1.379999999999999893e+00,2.193351328974184888e-01,1.283435981427845027e-02
1.721999999999999975e+00,2.193906720700856683e-01,1.201151088529483699e-02
2.067000000000000171e+00,2.170682483483006575e-01,1.116953959676215274e-02
2.411999999999999922e+00,2.166548875900445870e-01,1.054399849612405911e-02
2.757000000000000117e+00,2.151757359108632528e-01,9.936432167665380094e-03
3.101999999999999869e+00,2.146333127442980326e-01,9.390908276639410926e-03
3.447000000000000064e+00,2.145767110100268438e-01,8.954054260876196866e-03
3.791999999999999815e+00,2.142542423296578402e-01,8.642756149930680420e-03
4.136999999999999567e+00,2.135546924571700700e-01,8.388137008468427719e-03
4.482000000000000206e+00,2.133600868317017951e-01,8.004872973533014302e-03
4.826999999999999957e+00,2.137371442536772359e-01,7.784371718614221947e-03
5.168999999999999595e+00,2.141504813098520366e-01,7.539181198963502625e-03
5.514000000000000234e+00,2.138167190192011291e-01,7.337332187086046537e-03
5.858999999999999986e+00,2.135990183371735962e-01,7.152565253457198423e-03
6.203999999999999737e+00,2.131754160622179595e-01,6.970252110856582292e-03
6.549000000000000377e+00,2.128014713601313057e-01,6.801869660334198230e-03
6.894000000000000128e+00,2.121914852929177586e-01,6.737987533163716271e-03
7.238999999999999879e+00,2.123799016989138533e-01,6.729236051825408967e-03
7.583999999999999631e+00,2.125788728738132738e-01,6.636971965118578128e-03
7.929000000000000270e+00,2.129918432583317589e-01,6.540485311431322966e-03
8.273999999999999133e+00,2.134432745129698494e-01,6.511428664926075666e-03
8.615999999999999659e+00,2.141845089939864999e-01,6.503988011104471986e-03
8.961000000000000298e+00,2.142620897151545634e-01,6.432624351195159393e-03
9.305999999999999162e+00,2.142359693384980335e-01,6.296680180443258237e-03
9.650999999999999801e+00,2.138693073823308699e-01,6.120479178685687624e-03
9.996000000000000441e+00,2.142922171798406772e-01,5.997969783195905395e-03
