# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,8.911075067934783045e-02,1.691764132977434734e-02
6.899999999999999467e-01,7.507407297327900464e-02,1.426333470897842709e-02
1.034999999999999920e+00,6.476989639945653077e-02,1.319671977531999135e-02
1.379999999999999893e+00,6.304871843863225911e-02,1.210087578358405060e-02
1.721999999999999975e+00,6.276355958732578177e-02,1.153442749404294532e-02
2.067000000000000171e+00,6.441921319394047774e-02,1.090410845379953877e-02
2.411999999999999922e+00,6.124519897258499934e-02,1.047923843449852059e-02
2.757000000000000117e+00,6.141777180812477144e-02,1.009991951394730546e-02
3.101999999999999869e+00,6.096784930840989936e-02,9.493118737188327785e-03
3.447000000000000064e+00,5.663423272274804160e-02,9.116041096315545891e-03
3.791999999999999815e+00,5.389321448732529302e-02,8.806998207442606405e-03
4.136999999999999567e+00,5.066391756178995065e-02,8.536886975142543577e-03
4.482000000000000206e+00,5.090964792329038396e-02,8.131316171561179737e-03
4.826999999999999957e+00,5.041599195443598191e-02,7.766920066694736613e-03
5.168999999999999595e+00,5.138254441290626695e-02,7.462375936132119997e-03
5.514000000000000234e+00,5.113214286220302274e-02,7.187655037068854322e-03
5.858999999999999986e+00,5.052910386264720943e-02,6.991172983249764085e-03
6.203999999999999737e+00,5.013288553755641808e-02,6.818460794035391404e-03
6.549000000000000377e+00,4.844169836878721436e-02,6.679647556226034344e-03
6.894000000000000128e+00,4.535605123114301584e-02,6.590680072431299476e-03
7.238999999999999879e+00,4.252198648380300927e-02,6.493750300195769674e-03
7.583999999999999631e+00,4.227558197150250996e-02,6.400122486852264508e-03
7.929000000000000270e+00,4.219954574879398318e-02,6.349766550495775444e-03
8.273999999999999133e+00,4.150953429039763720e-02,6.379070626019851115e-03
8.615999999999999659e+00,4.120577790411734248e-02,6.294571560134889533e-03
8.961000000000000298e+00,4.009539264329455704e-02,6.244206755261281008e-03
9.305999999999999162e+00,3.952779740137411790e-02,6.175405148926253404e-03
9.650999999999999801e+00,3.890838354267044108e-02,6.098265472086453545e-03
9.996000000000000441e+00,3.862732944740396301e-02,6.028653544123299506e-03
