# time,average_velocity_axis_0_t_inf,95CLI,vs,surftimeconst
9.996000000000000441e+00,1.360777709521305504e-04,6.177424679324185382e-03,1.000000000000000000e+00,-8.000000000000000000e+00
9.996000000000000441e+00,-6.721525524272208008e-04,6.347566841219444596e-03,1.000000000000000000e+00,-7.000000000000000000e+00
9.996000000000000441e+00,7.060370437237395436e-03,6.212824966480385777e-03,1.000000000000000000e+00,-6.000000000000000000e+00
9.996000000000000441e+00,2.039737389096263342e-02,6.107623334385187466e-03,1.000000000000000000e+00,-5.000000000000000000e+00
9.996000000000000441e+00,3.309832360678646029e-02,5.886123297046697185e-03,1.000000000000000000e+00,-4.000000000000000000e+00
9.996000000000000441e+00,6.534738709937099044e-02,5.694858580322624715e-03,1.000000000000000000e+00,-3.000000000000000000e+00
9.996000000000000441e+00,9.997356061565251806e-02,5.973346890837182704e-03,1.000000000000000000e+00,-2.000000000000000000e+00
9.996000000000000441e+00,1.542960171373236600e-01,6.042262138747115860e-03,1.000000000000000000e+00,-1.000000000000000000e+00
9.996000000000000441e+00,2.142922171798406772e-01,5.997969783195905395e-03,1.000000000000000000e+00,0.000000000000000000e+00
