# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,nan
7.811706625951745156e-03,nan
1.389139705019461560e-02,nan
2.470278535103651030e-02,nan
4.392845456035934792e-02,1.068222428174242511e+00
7.811706625951746197e-02,9.907501654971528904e-01
1.389139705019461490e-01,1.000199787194092416e+00
2.470278535103651030e-01,1.134756395503230708e+00
4.392845456035935348e-01,1.340727123331411086e+00
7.811706625951745364e-01,1.632195765999268966e+00
