# pos_1,concentration
1.389139705019461386e-03,1.206465343986520056e+00
2.470278535103650856e-03,4.522968802224066054e-01
4.392845456035934966e-03,1.271726135018643733e+00
7.811706625951745156e-03,5.721153280364679183e-01
1.389139705019461560e-02,1.206465343986519834e+00
2.470278535103651030e-02,9.498234484670542432e-01
4.392845456035934792e-02,1.195422566917524687e+00
7.811706625951746197e-02,9.511417328606277533e-01
1.389139705019461490e-01,1.049624849268272042e+00
2.470278535103651030e-01,1.031236886907087147e+00
4.392845456035935348e-01,9.512511489939454723e-01
7.811706625951745364e-01,1.006922977344183456e+00
