# pos_1,concentration
1.389139705019461386e-03,8.033045272557948202e-01
2.470278535103650856e-03,1.129328330971076211e+00
4.392845456035934966e-03,1.143122382383904290e+00
7.811706625951745156e-03,1.357074905769528828e+00
1.389139705019461560e-02,1.365617696334850750e+00
2.470278535103651030e-02,1.151914897590498033e+00
4.392845456035934792e-02,1.066914223558310448e+00
7.811706625951746197e-02,1.078517425111573003e+00
1.389139705019461490e-01,1.072411543886485852e+00
2.470278535103651030e-01,9.667050513112412924e-01
4.392845456035935348e-01,9.411707614960812540e-01
7.811706625951745364e-01,1.005663930170261455e+00
