# pos_1,average_velocity_axis
1.389139705019461386e-03,1.059307692307716320e-01
2.470278535103650856e-03,1.635802197802169178e-01
4.392845456035934966e-03,3.007185314685310584e-01
7.811706625951745156e-03,4.282768537768552042e-01
1.389139705019461560e-02,6.054886756237977119e-01
2.470278535103651030e-02,7.738092375925670341e-01
4.392845456035934792e-02,8.563384862838283595e-01
7.811706625951746197e-02,8.998065135725730190e-01
1.389139705019461490e-01,9.861513141082841605e-01
2.470278535103651030e-01,1.071443492820699728e+00
4.392845456035935348e-01,1.154758254178691157e+00
7.811706625951745364e-01,1.231550551408270744e+00
