# pos_1,concentration
1.389139705019461386e-03,8.038070637132586072e-01
2.470278535103650856e-03,4.520139294058770907e-01
4.392845456035934966e-03,8.896513922330924196e-01
7.811706625951745156e-03,1.125647421448041419e+00
1.389139705019461560e-02,1.024854006234404480e+00
2.470278535103651030e-02,9.435790776347686704e-01
4.392845456035934792e-02,9.817938578572339425e-01
7.811706625951746197e-02,9.433997436897871847e-01
1.389139705019461490e-01,9.947112413451573154e-01
2.470278535103651030e-01,1.017031341163223468e+00
4.392845456035935348e-01,1.044387187953633944e+00
7.811706625951745364e-01,9.823507179557670055e-01
