# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,3.306769230768774603e-01
7.811706625951745156e-03,5.659487179487541209e-01
1.389139705019461560e-02,9.121483516483573917e-01
2.470278535103651030e-02,9.371471571906317966e-01
4.392845456035934792e-02,8.794267377745635939e-01
7.811706625951746197e-02,9.462537717601550158e-01
1.389139705019461490e-01,1.142065666777318134e+00
2.470278535103651030e-01,1.257750336225316179e+00
4.392845456035935348e-01,1.413769358934920506e+00
7.811706625951745364e-01,1.504508710126562399e+00
