# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,2.076923076926435324e-02
4.392845456035934966e-03,1.059807692307572491e-01
7.811706625951745156e-03,1.311538461538531708e-01
1.389139705019461560e-02,5.194581939799194359e-01
2.470278535103651030e-02,7.825169008206994681e-01
4.392845456035934792e-02,9.045393601725382204e-01
7.811706625951746197e-02,9.404756359178674252e-01
1.389139705019461490e-01,1.021443683058479879e+00
2.470278535103651030e-01,1.138984368559863736e+00
4.392845456035935348e-01,1.320720204503279538e+00
7.811706625951745364e-01,1.451513457174934851e+00
