# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.970000000000000195e-01,1.251561973748340106e+00,2.964297049722756580e-02
1.794000000000000039e+00,1.269590950852366618e+00,2.704474936992825457e-02
2.690999999999999837e+00,1.279732426532514067e+00,2.574138753512023037e-02
3.581500000000000128e+00,1.290111275349243858e+00,2.419463611621013380e-02
4.478500000000000369e+00,1.303424046659556357e+00,2.294045534123575342e-02
5.375499999999999723e+00,1.318107838046151059e+00,2.200240442992883183e-02
6.272499999999999964e+00,1.330566950335575704e+00,2.088891840055619870e-02
7.169500000000000206e+00,1.341315095597942264e+00,2.008508842013928541e-02
8.066499999999999559e+00,1.351169551345645647e+00,1.930572702700749863e-02
8.963499999999999801e+00,1.359219334245837185e+00,1.846517850749984299e-02
9.853999999999999204e+00,1.366290468477969533e+00,1.773388098048952685e-02
1.075099999999999945e+01,1.373395419568309572e+00,1.714234383913763177e-02
1.164799999999999969e+01,1.379549677473908220e+00,1.644675356250295886e-02
1.254499999999999993e+01,1.385236174495434680e+00,1.577559249860014529e-02
1.344200000000000017e+01,1.389900894518718122e+00,1.509878439131896906e-02
1.433900000000000041e+01,1.392459679315749765e+00,1.440438936646490885e-02
1.523600000000000065e+01,1.393029890856223973e+00,1.387337788205447557e-02
1.613299999999999912e+01,1.394494842339136564e+00,1.325891535887091695e-02
1.702349999999999852e+01,1.395345622877509184e+00,1.265537268777311430e-02
1.792050000000000054e+01,1.396277725504282641e+00,1.217648596006649063e-02
1.881749999999999901e+01,1.397600206693090819e+00,1.171507427147592921e-02
1.971450000000000102e+01,1.399506837747029442e+00,1.130776899249247812e-02
2.061149999999999949e+01,1.401081154017424613e+00,1.095844252771396680e-02
2.150850000000000151e+01,1.403353431966770426e+00,1.069758566300827232e-02
2.240549999999999997e+01,1.404934594419958716e+00,1.042588008446966412e-02
2.329599999999999937e+01,1.406778180911425480e+00,1.020223172516176828e-02
2.419300000000000139e+01,1.408600038800209564e+00,9.971194415607557981e-03
2.508999999999999986e+01,1.410500671351976987e+00,9.747937831313013141e-03
2.598699999999999832e+01,1.412254988530214028e+00,9.515257514242815920e-03
