# pos_1,average_velocity_axis
1.389139705019461386e-03,1.014725274725586240e-01
2.470278535103650856e-03,1.512040133778942697e-01
4.392845456035934966e-03,2.159418386491630815e-01
7.811706625951745156e-03,4.436904761904668648e-01
1.389139705019461560e-02,6.957171120626022276e-01
2.470278535103651030e-02,7.786324282670786801e-01
4.392845456035934792e-02,8.550010065756670219e-01
7.811706625951746197e-02,8.961920136037767604e-01
1.389139705019461490e-01,9.918198979144665639e-01
2.470278535103651030e-01,1.090495431380130942e+00
4.392845456035935348e-01,1.209124039873089140e+00
7.811706625951745364e-01,1.304181408402557141e+00
