# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,5.019476487794528874e-02
2.470278535103651030e-02,2.201674066728376566e-01
4.392845456035934792e-02,4.603163725296992026e-01
7.811706625951746197e-02,6.694523765564625029e-01
1.389139705019461490e-01,8.181746675105082689e-01
2.470278535103651030e-01,1.000350370831457170e+00
4.392845456035935348e-01,1.027934078793907968e+00
7.811706625951745364e-01,1.144317262327179785e+00
