# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,6.023371785353434649e-02
2.470278535103651030e-02,2.032314523133886275e-01
4.392845456035934792e-02,5.460304556904017614e-01
7.811706625951746197e-02,7.890612011678838078e-01
1.389139705019461490e-01,9.265953596468700093e-01
2.470278535103651030e-01,1.044383852166024695e+00
4.392845456035935348e-01,1.076505392584972576e+00
7.811706625951745364e-01,1.067374869181623831e+00
