# pos_1,average_velocity_axis
1.389139705019461386e-03,9.406410256409877824e-02
2.470278535103650856e-03,1.486514635806628903e-01
4.392845456035934966e-03,2.558317860300629576e-01
7.811706625951745156e-03,4.570628097392793188e-01
1.389139705019461560e-02,7.015618856629748379e-01
2.470278535103651030e-02,8.197995434452035601e-01
4.392845456035934792e-02,8.633986392716584968e-01
7.811706625951746197e-02,9.005573074788079113e-01
1.389139705019461490e-01,9.539018243436291344e-01
2.470278535103651030e-01,1.018757890054283077e+00
4.392845456035935348e-01,1.094738660484180448e+00
7.811706625951745364e-01,1.168772145861624034e+00
