# pos_1,average_velocity_axis
1.389139705019461386e-03,1.125222672065024632e-01
2.470278535103650856e-03,1.264402224281623854e-01
4.392845456035934966e-03,2.268228054298676022e-01
7.811706625951745156e-03,4.174362577313406319e-01
1.389139705019461560e-02,5.937906122654323937e-01
2.470278535103651030e-02,7.397761426054507705e-01
4.392845456035934792e-02,8.298329700992317370e-01
7.811706625951746197e-02,8.797106017246149046e-01
1.389139705019461490e-01,9.484104152819692324e-01
2.470278535103651030e-01,1.035329287066696358e+00
4.392845456035935348e-01,1.133787305057416983e+00
7.811706625951745364e-01,1.222034463974038365e+00
