# pos_1,average_velocity_axis
1.389139705019461386e-03,1.693462119744237326e-01
2.470278535103650856e-03,2.211775188825362559e-01
4.392845456035934966e-03,3.112944827914082002e-01
7.811706625951745156e-03,4.544421069815250402e-01
1.389139705019461560e-02,6.033352586930508243e-01
2.470278535103651030e-02,7.316920807976737828e-01
4.392845456035934792e-02,8.215945848840571220e-01
7.811706625951746197e-02,8.868318940644408510e-01
1.389139705019461490e-01,9.534047834453287518e-01
2.470278535103651030e-01,1.034709120009441596e+00
4.392845456035935348e-01,1.124957574373608216e+00
7.811706625951745364e-01,1.204836426978865838e+00
