# pos_1,concentration
1.389139705019461386e-03,1.306492975165691961e+00
2.470278535103650856e-03,9.607549882393435770e-01
4.392845456035934966e-03,1.144105905747707430e+00
7.811706625951745156e-03,1.000810270749753927e+00
1.389139705019461560e-02,1.025094488206927279e+00
2.470278535103651030e-02,9.777094880318027981e-01
4.392845456035934792e-02,1.086900610460321825e+00
7.811706625951746197e-02,9.954487871564516865e-01
1.389139705019461490e-01,1.004994596281301167e+00
2.470278535103651030e-01,1.029138137402261677e+00
4.392845456035935348e-01,9.890159940796848792e-01
7.811706625951745364e-01,9.929467614795772779e-01
