# pos_1,concentration
1.389139705019461386e-03,9.044243955975905802e-01
2.470278535103650856e-03,9.041692678308080877e-01
4.392845456035934966e-03,1.493576998788320287e+00
7.811706625951745156e-03,9.828617826060567220e-01
1.389139705019461560e-02,8.642277557932530607e-01
2.470278535103651030e-02,9.324245574505211076e-01
4.392845456035934792e-02,1.020081311938405788e+00
7.811706625951746197e-02,9.614175255310153378e-01
1.389139705019461490e-01,9.968766671475663976e-01
2.470278535103651030e-01,9.798934440116383593e-01
4.392845456035935348e-01,1.030885911504108687e+00
7.811706625951745364e-01,9.969792518471255471e-01
