# pos_1,concentration
1.389139705019461386e-03,8.048140252713084086e-01
2.470278535103650856e-03,1.131450463757116331e+00
4.392845456035934966e-03,1.145270435717541391e+00
7.811706625951745156e-03,5.724736840202050425e-01
1.389139705019461560e-02,1.207221037906962335e+00
2.470278535103651030e-02,9.504183895559781270e-01
4.392845456035934792e-02,1.043468619209315218e+00
7.811706625951746197e-02,8.730223681308127981e-01
1.389139705019461490e-01,1.010041601715491844e+00
2.470278535103651030e-01,1.027357021091461764e+00
4.392845456035935348e-01,9.569370751773236261e-01
7.811706625951745364e-01,1.027590262816268307e+00
