# pos_1,average_velocity_axis
1.389139705019461386e-03,1.011048951048911654e-01
2.470278535103650856e-03,1.574109311740937711e-01
4.392845456035934966e-03,2.583767413688671244e-01
7.811706625951745156e-03,4.214946144314186682e-01
1.389139705019461560e-02,6.376119343708877008e-01
2.470278535103651030e-02,7.803990375592493312e-01
4.392845456035934792e-02,8.415554381653125304e-01
7.811706625951746197e-02,8.948565352388641037e-01
1.389139705019461490e-01,9.657266518742878558e-01
2.470278535103651030e-01,1.057911400053642259e+00
4.392845456035935348e-01,1.148103930290028218e+00
7.811706625951745364e-01,1.229052907390058680e+00
