# pos_1,average_velocity_axis
1.389139705019461386e-03,1.243076923075775025e-01
2.470278535103650856e-03,2.169230769230632849e-01
4.392845456035934966e-03,3.498461538461364873e-01
7.811706625951745156e-03,4.377692307692462315e-01
1.389139705019461560e-02,7.149436954797787624e-01
2.470278535103651030e-02,9.202203957867861606e-01
4.392845456035934792e-02,1.005292535711889590e+00
7.811706625951746197e-02,1.076709364362500310e+00
1.389139705019461490e-01,1.138932247428619871e+00
2.470278535103651030e-01,1.195211306772951732e+00
4.392845456035935348e-01,1.264310656516674625e+00
7.811706625951745364e-01,1.325382372313909762e+00
