# pos_1,average_velocity_axis
1.389139705019461386e-03,1.025538461538334223e-01
2.470278535103650856e-03,1.550989010988933214e-01
4.392845456035934966e-03,2.293884615384651493e-01
7.811706625951745156e-03,3.449937430990022147e-01
1.389139705019461560e-02,6.767169503063306113e-01
2.470278535103651030e-02,8.587887253330191983e-01
4.392845456035934792e-02,9.135023663615763345e-01
7.811706625951746197e-02,9.612069208850992919e-01
1.389139705019461490e-01,1.025971608220614062e+00
2.470278535103651030e-01,1.091216469293471159e+00
4.392845456035935348e-01,1.158334430258177283e+00
7.811706625951745364e-01,1.228461371253452672e+00
