# pos_1,average_velocity_axis
1.389139705019461386e-03,7.184615384622143608e-02
2.470278535103650856e-03,1.557435897436339201e-01
4.392845456035934966e-03,2.267362637362455025e-01
7.811706625951745156e-03,3.711764705882332205e-01
1.389139705019461560e-02,5.575104895104796565e-01
2.470278535103651030e-02,8.124542317840470762e-01
4.392845456035934792e-02,8.994496169306365196e-01
7.811706625951746197e-02,9.694528333214774696e-01
1.389139705019461490e-01,1.045682959574362636e+00
2.470278535103651030e-01,1.144038856975075236e+00
4.392845456035935348e-01,1.331167371063896265e+00
7.811706625951745364e-01,1.470277005698851891e+00
