# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,3.570412674967799599e-02
1.389139705019461560e-02,2.007790595117811550e-02
2.470278535103651030e-02,1.637142254746741521e-01
4.392845456035934792e-02,2.444438667916333519e-01
7.811706625951746197e-02,4.445163780334910331e-01
1.389139705019461490e-01,6.083605503206969134e-01
2.470278535103651030e-01,7.192135284646029580e-01
4.392845456035935348e-01,9.917436881260556225e-01
7.811706625951745364e-01,1.327479432553028138e+00
