# pos_1,average_velocity_axis
1.389139705019461386e-03,4.652684846018186882e-01
2.470278535103650856e-03,5.272364330874600435e-01
4.392845456035934966e-03,6.036097592883326035e-01
7.811706625951745156e-03,7.323271318466202384e-01
1.389139705019461560e-02,9.094472972148194279e-01
2.470278535103651030e-02,1.046769763992961844e+00
4.392845456035934792e-02,1.115725780402017087e+00
7.811706625951746197e-02,1.191572768831388185e+00
1.389139705019461490e-01,1.262324294930210700e+00
2.470278535103651030e-01,1.333922251300740491e+00
4.392845456035935348e-01,1.425672891262422803e+00
7.811706625951745364e-01,1.508500162864948146e+00
