# pos_1,average_velocity_axis
1.389139705019461386e-03,6.661538461543187184e-02
2.470278535103650856e-03,1.198269230768813920e-01
4.392845456035934966e-03,1.683354350567444202e-01
7.811706625951745156e-03,4.276935844238693440e-01
1.389139705019461560e-02,5.785532672826476652e-01
2.470278535103651030e-02,7.394447474780667662e-01
4.392845456035934792e-02,8.787151165934162789e-01
7.811706625951746197e-02,9.526002000649046453e-01
1.389139705019461490e-01,1.034991838833439370e+00
2.470278535103651030e-01,1.139757118076806242e+00
4.392845456035935348e-01,1.247465992297961401e+00
7.811706625951745364e-01,1.325434621951702585e+00
