# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,nan
7.811706625951745156e-03,5.183846153845851346e-01
1.389139705019461560e-02,9.637806873977085020e-01
2.470278535103651030e-02,1.091036789297660015e+00
4.392845456035934792e-02,1.175837324798587380e+00
7.811706625951746197e-02,1.235514810117136264e+00
1.389139705019461490e-01,1.311878840673351920e+00
2.470278535103651030e-01,1.384873723368049703e+00
4.392845456035935348e-01,1.461558457314518833e+00
7.811706625951745364e-01,1.526416497831747154e+00
