# pos_1,average_velocity_axis
1.389139705019461386e-03,5.489230769230105667e-01
2.470278535103650856e-03,1.882307692307760294e-01
4.392845456035934966e-03,2.923076923076747824e-01
7.811706625951745156e-03,4.222307692307891158e-01
1.389139705019461560e-02,6.120069930069876873e-01
2.470278535103651030e-02,8.729671228566949770e-01
4.392845456035934792e-02,8.909574578919953192e-01
7.811706625951746197e-02,9.215185009980275677e-01
1.389139705019461490e-01,9.851615379037568232e-01
2.470278535103651030e-01,1.136426123422572099e+00
4.392845456035935348e-01,1.305247004847166492e+00
7.811706625951745364e-01,1.437884129055203575e+00
