# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,9.043107210954874908e-01
4.392845456035934966e-03,1.525593867854029728e+00
7.811706625951745156e-03,1.715808954702610967e+00
1.389139705019461560e-02,6.432468542406225565e-01
2.470278535103651030e-02,9.947417932050366396e-01
4.392845456035934792e-02,1.373034481068626578e+00
7.811706625951746197e-02,9.436949250864360428e-01
1.389139705019461490e-01,9.809514527169493903e-01
2.470278535103651030e-01,9.856986859940815027e-01
4.392845456035935348e-01,1.057745081712127666e+00
7.811706625951745364e-01,9.608530146334620659e-01
