# pos_1,average_velocity_axis
1.389139705019461386e-03,6.894164456234677663e-02
2.470278535103650856e-03,1.012499113789414179e-01
4.392845456035934966e-03,1.949696832579125294e-01
7.811706625951745156e-03,4.003898216842392555e-01
1.389139705019461560e-02,6.110346736596720119e-01
2.470278535103651030e-02,7.666669861578558898e-01
4.392845456035934792e-02,8.347464830809083747e-01
7.811706625951746197e-02,8.765345654127981723e-01
1.389139705019461490e-01,9.488291717149271998e-01
2.470278535103651030e-01,1.032186591071607928e+00
4.392845456035935348e-01,1.131346774641355690e+00
7.811706625951745364e-01,1.219315198043868786e+00
