# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,nan
7.811706625951745156e-03,3.299860139860036345e-01
1.389139705019461560e-02,5.928682274247483175e-01
2.470278535103651030e-02,7.534647246244871033e-01
4.392845456035934792e-02,8.110655197837304264e-01
7.811706625951746197e-02,9.400418573953035484e-01
1.389139705019461490e-01,1.064920081409181041e+00
2.470278535103651030e-01,1.179685765031268430e+00
4.392845456035935348e-01,1.351749273602244727e+00
7.811706625951745364e-01,1.479984249433226262e+00
