# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,1.813160015446159345e+00
4.392845456035934966e-03,2.039229611736294245e+00
7.811706625951745156e-03,1.720114623346783223e+00
1.389139705019461560e-02,1.128506792900816125e+00
2.470278535103651030e-02,1.087896009267695918e+00
4.392845456035934792e-02,1.325499247628591171e+00
7.811706625951746197e-02,9.173944657849509854e-01
1.389139705019461490e-01,1.160749844126553798e+00
2.470278535103651030e-01,9.791064083409262153e-01
4.392845456035935348e-01,8.819668070759473233e-01
7.811706625951745364e-01,1.017734485480180195e+00
