# pos_1,average_velocity_axis
1.389139705019461386e-03,8.741874499942844379e-01
2.470278535103650856e-03,9.293029974720117270e-01
4.392845456035934966e-03,1.025212815909405162e+00
7.811706625951745156e-03,1.165265393539173910e+00
1.389139705019461560e-02,1.256965400061785809e+00
2.470278535103651030e-02,1.456871976852103234e+00
4.392845456035934792e-02,1.534246961647623531e+00
7.811706625951746197e-02,1.597716837627299435e+00
1.389139705019461490e-01,1.661843891891891412e+00
2.470278535103651030e-01,1.725254358691801437e+00
4.392845456035935348e-01,1.829732423962180388e+00
7.811706625951745364e-01,1.905364323472572341e+00
