# pos_1,average_velocity_axis
1.389139705019461386e-03,5.209230769231961572e-02
2.470278535103650856e-03,8.873449131513592991e-02
4.392845456035934966e-03,1.595824175824118452e-01
7.811706625951745156e-03,3.989410443571023701e-01
1.389139705019461560e-02,5.883548881397454577e-01
2.470278535103651030e-02,8.077798745061609553e-01
4.392845456035934792e-02,8.744060943341168679e-01
7.811706625951746197e-02,9.210759137252535478e-01
1.389139705019461490e-01,1.001710393881039884e+00
2.470278535103651030e-01,1.111486231381099588e+00
4.392845456035935348e-01,1.226257410615054555e+00
7.811706625951745364e-01,1.313179212077708158e+00
