# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,2.259362933568775933e-01
4.392845456035934966e-03,5.082132584596079639e-01
7.811706625951745156e-03,1.214604598276295855e+00
1.389139705019461560e-02,1.124978003679737881e+00
2.470278535103651030e-02,9.715260614345738732e-01
4.392845456035934792e-02,1.092658505688157033e+00
7.811706625951746197e-02,8.859468834485922928e-01
1.389139705019461490e-01,1.060693546326610059e+00
2.470278535103651030e-01,9.828228761024175864e-01
4.392845456035935348e-01,9.630641247809572647e-01
7.811706625951745364e-01,1.027412595483125468e+00
