# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,1.003895297558905775e-02
2.470278535103651030e-02,7.903445367742890915e-02
4.392845456035934792e-02,2.952373975535312334e-01
7.811706625951746197e-02,4.873613301331046754e-01
1.389139705019461490e-01,6.806410117449381847e-01
2.470278535103651030e-01,9.094607491024139234e-01
4.392845456035935348e-01,1.106981511042111510e+00
7.811706625951745364e-01,1.185734049356806485e+00
