# pos_1,concentration
1.389139705019461386e-03,8.035557169140987721e-01
2.470278535103650856e-03,9.037451734275103732e-01
4.392845456035934966e-03,7.623198876894120568e-01
7.811706625951745156e-03,6.430259637933332106e-01
1.389139705019461560e-02,1.084800217834033020e+00
2.470278535103651030e-02,9.941196907702617436e-01
4.392845456035934792e-02,1.194301157380078804e+00
7.811706625951746197e-02,1.028841542069332871e+00
1.389139705019461490e-01,9.964090889734821266e-01
2.470278535103651030e-01,1.023491408906655575e+00
4.392845456035935348e-01,9.732283899501495972e-01
7.811706625951745364e-01,1.000977083638288523e+00
