# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,3.011685892676717324e-02
2.470278535103651030e-02,1.072610442765106753e-01
4.392845456035934792e-02,2.507930581368705836e-01
7.811706625951746197e-02,5.016429808329758711e-01
1.389139705019461490e-01,6.274345609743160468e-01
2.470278535103651030e-01,8.552656951521769857e-01
4.392845456035935348e-01,1.060314954654617781e+00
7.811706625951745364e-01,1.238397636312581263e+00
