# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,5.645318119816349067e-02
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,4.015581190235623099e-02
2.470278535103651030e-02,1.411329529954087614e-01
4.392845456035934792e-02,3.365071412975731979e-01
7.811706625951746197e-02,4.623684414083300553e-01
1.389139705019461490e-01,6.465085716279354022e-01
2.470278535103651030e-01,8.417169316646176958e-01
4.392845456035935348e-01,1.041902299753429739e+00
7.811706625951745364e-01,1.247323668000001051e+00
