# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,1.663516483516093991e-01
7.811706625951745156e-03,6.241923076923058256e-01
1.389139705019461560e-02,6.713223294923690299e-01
2.470278535103651030e-02,8.550189646831153345e-01
4.392845456035934792e-02,9.151923931835005410e-01
7.811706625951746197e-02,9.636743678542661895e-01
1.389139705019461490e-01,1.049440678951820027e+00
2.470278535103651030e-01,1.154138507284436344e+00
4.392845456035935348e-01,1.253771834254414630e+00
7.811706625951745364e-01,1.325840590649378870e+00
