# pos_1,concentration
1.389139705019461386e-03,8.043102293243467038e-01
2.470278535103650856e-03,4.522968802224066054e-01
4.392845456035934966e-03,1.398898748520507995e+00
7.811706625951745156e-03,1.215745072077494271e+00
1.389139705019461560e-02,1.246680855452737102e+00
2.470278535103651030e-02,1.062897668522655881e+00
4.392845456035934792e-02,1.246291612318270570e+00
7.811706625951746197e-02,9.654446160615396400e-01
1.389139705019461490e-01,1.045603298121650537e+00
2.470278535103651030e-01,9.407775108626057481e-01
4.392845456035935348e-01,9.690553148842064868e-01
7.811706625951745364e-01,1.011213842304456989e+00
