# pos_1,concentration
1.389139705019461386e-03,1.612152561286880559e+00
2.470278535103650856e-03,9.065800077230796727e-01
4.392845456035934966e-03,1.019614805868147123e+00
7.811706625951745156e-03,8.600573116733916113e-01
1.389139705019461560e-02,6.448610245147521347e-01
2.470278535103651030e-02,3.626320030892319357e-01
4.392845456035934792e-02,6.117688835208882070e-01
7.811706625951746197e-02,1.175411659286968336e+00
1.389139705019461490e-01,8.544408574820465674e-01
2.470278535103651030e-01,1.015369608649849376e+00
4.392845456035935348e-01,1.009418657809465714e+00
7.811706625951745364e-01,1.049269920241537868e+00
